satisfaction,evaluation,projects,hours,tenure,accident,left,promotion,department,salary
6,6.4,3,267,1,yes,no,no,mktg_sales,low
4.7,5.4,3,137,2,no,yes,no,product_rand,low
8.7,6.6,4,254,2,no,no,no,mktg_sales,low
7.4,8.9,2,243,3,no,no,no,mktg_sales,medium
5,5.4,1,136,2,no,yes,no,management,medium
4.7,5.5,3,153,2,no,yes,no,management,low
7.8,7.5,6,227,1,yes,no,no,product_rand,medium
4.3,4.6,3,157,2,no,yes,no,product_rand,low
5.9,5.2,3,178,1,no,no,no,product_rand,medium
6.4,7,2,145,1,no,no,no,product_rand,low
7.5,9.2,4,220,2,no,no,no,support_hr,medium
1.9,9.3,6,250,3,no,yes,no,technical,medium
5.4,4.9,4,108,6,no,no,no,mktg_sales,high
7.9,6.7,4,229,3,no,no,no,management,low
6,6.9,4,176,2,no,no,no,support_hr,medium
1.8,8,5,302,3,no,yes,no,acct_it,low
8.6,7.4,4,178,3,no,yes,no,acct_it,low
7.8,9.5,3,270,2,yes,no,no,product_rand,low
8.6,9,4,234,1,no,no,no,acct_it,low
8.9,8.6,4,182,2,no,no,no,product_rand,low
10,7.1,4,215,1,no,no,no,acct_it,low
5.5,7.4,4,233,1,yes,no,no,management,medium
5.4,6,2,110,4,no,no,no,technical,low
6.2,9.4,4,271,2,no,no,no,mktg_sales,medium
7.2,4.9,4,202,3,no,no,no,acct_it,medium
9.8,9.9,3,136,1,no,no,no,mktg_sales,medium
7.3,8,4,241,1,no,no,no,mktg_sales,medium
5.7,3.8,7,169,2,no,no,no,technical,low
8,8.9,5,133,2,no,no,no,technical,medium
7.7,9.7,4,225,4,no,yes,no,management,low
7.6,5.3,4,202,1,no,no,no,product_rand,medium
8.7,7.2,3,179,1,no,no,no,management,high
2.9,3.7,3,128,3,no,no,no,mktg_sales,medium
9.6,5.9,1,151,3,no,no,no,product_rand,high
7.4,7.7,2,154,1,no,no,no,product_rand,medium
2.8,7.3,3,254,4,no,no,no,product_rand,medium
7.9,5.4,3,230,3,no,no,no,support_hr,medium
2,9.2,7,259,3,no,yes,yes,management,medium
9.3,5.6,5,192,1,yes,no,no,mktg_sales,medium
4.9,5.6,2,161,2,no,yes,no,product_rand,low
2,8.1,5,283,3,no,yes,no,product_rand,low
6,9,4,274,1,yes,no,no,product_rand,low
8.3,7.5,3,241,1,no,no,no,product_rand,low
1.9,7.9,7,275,3,no,yes,no,product_rand,low
6.6,8.1,2,245,1,yes,no,no,management,low
6.4,6.1,3,171,2,no,no,no,technical,low
4.2,6.5,3,115,1,yes,no,no,product_rand,low
9.1,6,4,258,3,yes,no,no,product_rand,low
5.4,8.8,4,245,2,no,no,no,product_rand,low
8.1,7.3,4,225,2,no,no,no,product_rand,medium
5.3,3.8,3,129,2,no,no,no,mktg_sales,medium
8.1,4.8,5,178,1,no,no,no,acct_it,low
6.5,5.9,5,242,1,no,no,no,acct_it,medium
9.3,8.5,2,236,1,no,no,no,management,low
1.8,9.3,7,247,3,no,yes,no,product_rand,low
7.9,10,3,272,4,no,yes,no,product_rand,medium
7.5,9.6,6,271,4,no,yes,no,acct_it,low
8.3,8.5,4,253,5,no,yes,no,management,medium
9.6,5.7,4,148,1,no,no,no,product_rand,low
9.1,6.1,2,183,2,no,no,no,product_rand,medium
8,6,3,147,1,no,no,yes,product_rand,medium
4.7,5,7,150,1,no,no,no,acct_it,low
4.4,4.9,3,193,2,no,no,yes,support_hr,high
6,8.6,4,171,5,no,no,no,technical,medium
1.8,8.5,7,293,3,no,yes,no,management,high
5.1,4.9,3,141,2,no,yes,no,management,low
5.7,5.3,3,157,3,no,no,no,product_rand,low
2.9,7.4,4,140,3,no,no,no,technical,high
10,8.9,4,192,2,no,no,no,product_rand,medium
4.9,5.6,5,152,3,no,yes,no,mktg_sales,low
7.2,9.6,5,168,2,no,no,no,acct_it,low
4.5,4.8,3,142,2,no,yes,no,mktg_sales,medium
9.8,6,3,160,2,no,no,no,acct_it,low
4.6,4.8,2,160,2,no,yes,no,technical,medium
8.8,5.2,3,137,2,no,no,no,mktg_sales,medium
9.6,6.6,6,191,2,no,no,no,product_rand,medium
6.4,7.2,4,182,1,no,no,no,acct_it,medium
7.5,5.1,4,238,1,no,no,no,product_rand,low
5.1,5.3,2,129,2,no,yes,no,acct_it,high
5.2,7.9,4,280,9,no,no,no,product_rand,low
3.2,5,3,286,3,yes,no,no,management,low
5.7,5.7,3,150,2,no,no,no,product_rand,low
6.6,6.7,1,151,2,no,no,no,product_rand,low
5.5,9.4,2,264,3,no,no,no,technical,low
4.7,4.8,4,140,2,no,no,no,product_rand,high
8.5,6.7,3,178,2,no,no,no,mktg_sales,medium
5.4,4.9,3,222,2,no,no,no,management,high
5.7,5.1,2,231,3,no,no,no,acct_it,high
8.8,7.3,6,107,3,no,no,no,support_hr,high
8.2,9.6,2,165,2,no,no,no,acct_it,low
7.8,5.2,3,255,1,no,no,no,product_rand,low
6.5,7.4,1,140,5,no,no,no,product_rand,medium
4.7,5.6,2,140,2,no,yes,no,acct_it,medium
2,8.1,6,303,3,no,yes,no,product_rand,low
7.1,6.6,2,242,1,no,no,no,support_hr,medium
7.2,7.3,4,233,1,yes,no,no,support_hr,high
7,6.5,4,269,2,no,no,no,mktg_sales,medium
7.5,8.9,3,212,2,no,no,no,management,medium
6.1,7.3,3,130,2,no,no,no,management,medium
8.7,6.4,4,149,2,no,no,no,management,low
9.6,6.1,4,157,5,no,no,no,acct_it,medium
8.4,6.5,3,172,2,no,no,no,technical,low
6.1,6.4,4,147,3,no,no,yes,acct_it,low
4.1,6.9,5,281,1,no,no,no,mktg_sales,low
7.8,5.2,2,245,2,no,no,no,mktg_sales,medium
6.1,5.5,3,179,7,no,no,no,product_rand,low
7.5,8.5,3,187,3,no,no,no,acct_it,low
4.7,4.6,3,156,2,no,yes,no,mktg_sales,low
6.3,5.7,1,175,2,no,no,no,acct_it,low
6,8.5,4,268,1,no,no,no,product_rand,medium
9.4,6.3,4,148,2,yes,no,no,mktg_sales,low
5.1,5.2,3,105,2,no,no,no,acct_it,low
8.7,8.6,4,254,1,no,no,no,product_rand,low
7,4.9,2,249,9,no,no,no,product_rand,medium
6,3.9,4,110,7,no,no,no,support_hr,high
6.6,8.7,5,226,2,yes,no,no,management,low
9.5,5.8,3,154,2,no,no,no,product_rand,medium
8.7,8.5,3,259,1,no,no,no,product_rand,low
3.1,4.7,4,278,4,no,no,no,mktg_sales,medium
5.3,5.1,4,204,3,no,no,no,management,low
6.3,7.3,4,167,5,no,no,no,mktg_sales,medium
7.5,5.9,6,200,7,yes,no,no,product_rand,low
7.1,4,4,210,4,yes,no,yes,product_rand,low
6.4,6.1,4,196,1,yes,no,no,acct_it,high
2.8,6.9,5,235,3,no,no,no,acct_it,low
6,7.6,5,188,1,no,no,no,management,low
5,5.1,2,138,2,no,yes,no,management,low
8.5,9.8,5,187,3,no,no,no,management,medium
8.9,10,6,247,4,no,yes,no,product_rand,medium
6.3,4.7,3,130,1,no,no,no,mktg_sales,medium
9.2,7.9,5,252,1,no,no,no,management,high
8.6,10,5,223,4,no,yes,no,acct_it,medium
6.5,5.1,3,242,2,no,no,no,product_rand,medium
7.9,6.3,5,234,6,no,no,no,technical,medium
9.9,5.7,4,178,3,yes,no,no,management,medium
9.1,6,3,263,2,no,no,no,product_rand,low
5.1,5.3,3,159,2,no,yes,no,technical,low
9.1,9.7,5,263,4,no,yes,no,technical,low
8.3,5.3,4,253,1,no,no,no,technical,low
6.4,8.7,3,225,2,yes,no,no,acct_it,medium
7.3,5.6,4,215,2,no,no,yes,support_hr,medium
1.9,9.5,4,291,3,no,yes,no,mktg_sales,high
4.2,4,2,163,2,no,no,no,technical,medium
6.3,9.7,4,259,1,no,no,no,technical,low
6,4.4,3,126,2,no,no,no,management,low
6.3,7.4,2,237,2,no,no,no,technical,low
5.9,10,3,165,1,no,no,no,management,medium
2.2,6.1,5,198,4,no,no,no,product_rand,medium
5.9,5,3,122,3,yes,no,no,technical,low
8.7,5.9,3,231,2,no,no,no,management,low
4.5,5.3,3,135,2,no,yes,no,management,low
5.4,9.9,3,196,2,no,no,no,product_rand,medium
7.8,7.9,3,266,2,no,no,yes,product_rand,medium
8.7,7.5,4,135,2,no,no,no,product_rand,low
8.1,6.1,4,229,1,no,no,yes,product_rand,high
1.8,7.8,5,258,3,no,yes,no,management,low
7.6,5.4,4,168,2,no,no,no,technical,medium
1.9,8.6,7,279,3,no,yes,no,management,low
4.3,4.6,1,156,2,no,yes,no,management,low
6.5,6.1,3,243,1,no,no,no,technical,low
9.6,7.1,4,259,1,yes,no,no,product_rand,medium
8.7,9,4,248,1,no,no,no,acct_it,medium
6.9,5.5,2,153,4,no,no,no,product_rand,low
4.6,5.4,2,137,2,no,yes,no,product_rand,low
6.3,10,5,168,1,no,no,no,acct_it,low
2.4,8.7,4,95,4,yes,no,no,technical,medium
2.3,5.8,3,273,9,no,no,no,product_rand,medium
8,9.8,5,244,2,no,no,no,mktg_sales,medium
5,5.3,3,150,2,no,yes,no,mktg_sales,medium
1.9,8.4,7,246,3,no,yes,no,mktg_sales,low
9.8,9.8,4,174,9,no,no,no,technical,medium
7.7,8.4,4,252,4,no,yes,no,mktg_sales,medium
6.9,9.9,3,207,2,no,no,no,product_rand,medium
4.6,4.8,1,138,2,no,yes,no,product_rand,medium
1.9,8.1,7,286,3,no,yes,no,product_rand,high
6.2,9.1,5,184,1,no,no,no,management,low
1.8,8.4,6,259,3,no,yes,no,technical,low
9.9,8.6,3,197,1,yes,no,no,product_rand,high
3,6.2,4,183,2,no,no,no,management,low
6.3,7.4,6,165,1,no,no,no,mktg_sales,medium
6.9,8.6,5,266,1,yes,no,no,management,medium
4,4.5,5,237,2,no,no,no,product_rand,low
6.3,6.6,4,189,2,no,no,no,product_rand,medium
1.8,8.3,6,260,3,no,yes,no,mktg_sales,low
7.9,8.7,5,261,4,no,yes,no,technical,medium
8.4,9.9,3,258,5,no,yes,no,acct_it,medium
4.3,7.1,2,122,2,no,no,no,management,low
6.8,7.7,3,253,1,yes,no,no,management,low
6.7,6.2,2,186,2,no,no,no,mktg_sales,medium
4.6,7.3,3,141,2,no,no,no,management,low
7.7,8.3,3,168,1,no,no,no,product_rand,low
4.7,4.8,1,142,2,no,yes,no,acct_it,low
9.6,7.3,3,245,2,yes,no,no,product_rand,medium
4,5.9,3,241,1,no,no,no,acct_it,medium
8.6,8.1,3,155,1,yes,no,no,mktg_sales,medium
7.4,5.9,5,142,2,no,no,no,support_hr,medium
5.4,7.6,3,261,1,yes,no,no,product_rand,medium
8.4,7.1,2,158,2,no,no,no,technical,medium
7.5,7.3,5,169,2,no,no,no,product_rand,medium
7.5,9.8,2,214,1,no,no,no,technical,low
8.6,8.5,3,248,5,no,yes,no,product_rand,low
5.1,5,1,150,2,no,yes,no,mktg_sales,medium
8.2,8.7,3,212,2,no,no,no,mktg_sales,low
6.5,8.5,5,269,2,no,no,no,mktg_sales,low
3.8,5.7,5,196,3,no,no,no,technical,medium
8.6,8.4,6,234,4,no,yes,no,management,medium
6.9,8,3,166,3,no,no,no,product_rand,low
7.2,9.4,2,174,2,no,no,no,technical,high
4.8,5.3,2,146,2,no,yes,no,product_rand,low
5.6,8,5,257,1,no,no,no,management,low
10,8.1,5,181,1,no,no,no,acct_it,low
8.9,7.5,3,157,1,no,no,no,management,high
4.3,4.6,3,148,2,no,yes,no,product_rand,high
2,9.7,6,276,3,no,yes,no,mktg_sales,medium
8.9,9.3,4,163,2,no,no,no,management,medium
9.4,7.3,4,254,3,no,no,no,mktg_sales,high
3.3,9.7,4,123,1,no,no,no,management,low
2.2,4.8,3,214,2,no,no,no,product_rand,high
6.8,7.9,3,135,2,no,no,no,product_rand,low
2.2,7.2,4,250,2,no,no,no,product_rand,medium
6.8,3.8,6,119,3,no,no,no,product_rand,low
9.8,6.9,4,150,1,no,no,no,product_rand,low
2.5,6.4,7,205,4,yes,no,no,product_rand,medium
9.8,9.1,3,265,3,yes,no,no,product_rand,medium
4.9,8.8,2,147,3,no,no,no,mktg_sales,medium
7.3,4.8,5,272,1,no,no,no,product_rand,medium
1.9,9.3,6,255,3,no,yes,no,management,low
3.4,8.2,3,280,1,no,no,no,technical,medium
8.6,5.4,3,161,2,no,no,no,product_rand,medium
8.4,6.9,4,219,2,no,no,no,technical,medium
5,5.8,3,160,1,no,no,no,product_rand,low
8.7,7.2,4,171,1,no,no,no,product_rand,low
8.4,7.8,6,231,2,no,no,no,mktg_sales,low
9.8,9.7,4,192,2,no,no,no,support_hr,low
4.1,7.2,3,122,3,no,no,no,technical,low
2,9.5,6,286,3,no,yes,no,acct_it,low
6.1,3.9,3,127,2,no,no,no,mktg_sales,high
7.5,8.4,5,182,2,no,no,no,management,low
6,5.6,3,199,1,no,no,no,management,medium
7.1,7.9,3,189,2,no,no,no,product_rand,low
7.3,5.6,4,217,2,no,no,yes,support_hr,medium
7.6,9.7,3,178,2,no,no,no,product_rand,low
8.1,8.8,4,190,2,no,no,no,management,low
5.1,4.6,2,131,2,no,yes,no,acct_it,low
7.4,9.3,2,285,4,no,no,no,product_rand,medium
4.4,5.5,2,149,2,no,yes,no,management,low
9.6,5.3,4,226,3,no,no,no,product_rand,low
6,5.2,5,173,7,no,no,no,management,low
8.6,4.9,6,185,1,no,no,no,management,medium
9.2,6.9,5,264,2,no,no,no,management,high
7.5,6.8,4,270,3,no,no,no,product_rand,medium
8.9,8.9,3,256,4,no,yes,no,product_rand,low
5.1,5.5,2,135,2,no,yes,no,management,low
8.6,9.6,7,152,4,no,no,no,mktg_sales,medium
1.9,8.4,6,306,3,no,yes,no,management,low
2,9.2,5,280,3,no,yes,no,product_rand,medium
6.5,7.2,4,141,1,no,no,no,management,low
3.3,9.8,4,157,4,no,no,no,technical,medium
8.4,5.2,5,227,1,no,no,no,technical,high
8.1,7.4,5,225,1,no,no,no,technical,medium
4.9,5.5,1,133,2,no,yes,no,product_rand,low
8.3,8.3,5,274,5,no,yes,no,acct_it,medium
5.6,6.2,2,109,2,no,no,no,management,low
1.9,8.7,7,252,3,no,yes,no,product_rand,low
8.9,6.3,3,185,3,no,no,no,management,medium
7.8,9.8,5,214,5,no,yes,no,mktg_sales,medium
5.7,8.8,4,265,3,no,no,no,product_rand,medium
7.3,7.8,4,254,3,no,no,no,product_rand,low
9.8,5,5,207,2,no,no,no,product_rand,low
9.6,8.8,3,196,2,no,no,no,technical,medium
9.9,6.4,5,140,1,yes,no,no,product_rand,low
2,8.7,5,304,3,no,yes,no,product_rand,low
4.6,4.1,4,233,2,no,no,no,acct_it,medium
9.1,5.7,3,191,3,no,no,no,acct_it,medium
4.3,5.7,3,130,2,no,yes,no,acct_it,low
7.5,7,4,176,2,no,no,no,technical,medium
8.2,5.3,4,245,2,no,no,no,product_rand,medium
6,8.5,2,153,1,no,no,yes,support_hr,medium
6,6,3,185,3,no,yes,no,acct_it,medium
5.8,6.8,5,217,2,no,no,no,acct_it,medium
5.5,7.4,5,258,2,yes,no,no,management,medium
1.8,9.3,6,252,3,no,yes,no,product_rand,low
9.2,6.3,5,226,2,yes,no,no,technical,low
7.8,7.3,4,222,3,no,no,no,management,low
3.2,6.3,3,206,4,no,no,no,acct_it,low
6.9,8.9,5,223,2,yes,no,no,technical,medium
9.6,8.5,5,168,1,no,no,no,management,low
7.2,9.8,2,265,2,yes,no,no,product_rand,medium
9.6,10,2,138,3,yes,no,no,product_rand,low
7.2,8.2,4,135,1,yes,no,no,acct_it,low
9.2,4.9,5,268,5,no,no,no,product_rand,low
4.7,4.6,1,162,2,no,yes,yes,product_rand,low
9.6,6.1,2,221,1,yes,no,no,management,low
7.7,7,3,276,2,no,no,no,product_rand,medium
7.8,9.9,6,222,4,no,yes,no,mktg_sales,low
8.7,8.8,3,275,2,no,no,no,management,medium
4.7,5.9,2,184,2,no,no,no,acct_it,medium
7.5,9.9,3,148,3,no,no,no,product_rand,low
8.2,5.8,4,172,1,no,no,no,mktg_sales,low
7.8,6,4,279,1,no,no,no,product_rand,medium
8.4,6.3,4,241,2,no,no,no,support_hr,medium
4.9,5.5,2,130,2,no,yes,no,management,high
6.6,5.1,4,138,2,no,no,no,product_rand,high
8.1,8.6,5,235,7,no,no,no,product_rand,low
5,5.2,2,145,2,no,yes,no,product_rand,low
7.6,9.3,4,253,1,no,no,no,technical,medium
7.6,8.4,4,215,7,no,no,no,support_hr,medium
5.6,9.8,5,245,2,no,no,no,management,medium
4.3,4.6,2,161,2,no,yes,no,management,low
8.4,7.5,3,162,2,no,no,no,product_rand,low
7.1,7.8,3,234,2,no,no,no,product_rand,low
3.9,5.5,4,167,4,no,no,no,management,medium
7.9,9.8,2,290,5,no,no,no,support_hr,high
7.9,7.1,5,247,2,yes,no,no,product_rand,medium
9.6,5.1,4,239,2,no,no,no,product_rand,low
6.9,9.2,3,174,2,no,no,no,product_rand,medium
6.6,5,3,158,1,no,no,no,management,medium
8,8.7,6,261,4,no,yes,no,management,medium
4.3,5,2,137,2,no,yes,no,product_rand,low
8.7,8.2,2,208,3,yes,no,no,acct_it,low
5.9,7.3,3,104,2,no,no,no,technical,low
5.6,8.3,4,132,2,no,no,no,product_rand,high
8.9,8.9,5,209,2,no,no,no,support_hr,medium
4.6,5.7,3,151,2,no,yes,no,management,low
4.4,5.1,3,160,2,no,yes,no,product_rand,low
10,8.7,3,264,1,no,no,no,product_rand,medium
2.4,6.1,3,149,5,yes,no,no,acct_it,medium
8.7,5.4,3,137,2,no,no,no,product_rand,low
9.9,5.7,3,212,2,no,no,no,product_rand,high
9.7,5,4,214,1,no,no,no,product_rand,high
5.3,7.7,3,192,2,no,no,no,management,medium
7.5,6.9,4,148,1,no,no,no,support_hr,medium
9,8.7,6,227,4,no,yes,no,mktg_sales,low
4.6,5.1,2,140,2,no,yes,no,management,low
2,9.3,7,294,3,no,yes,yes,technical,medium
5.4,8.3,1,181,5,no,no,no,management,medium
9.5,4.8,5,223,2,no,no,no,product_rand,medium
9.1,6.8,4,200,3,yes,no,no,management,low
9.6,9.7,6,137,9,no,no,no,product_rand,low
8.9,8.2,3,245,2,no,no,no,product_rand,low
7.7,5.9,3,180,3,yes,no,no,product_rand,medium
7.8,9.2,3,158,2,no,no,no,management,medium
1.8,9.5,7,306,3,no,yes,no,product_rand,low
6.9,9.9,5,245,4,no,no,no,mktg_sales,medium
4.9,5.7,2,140,2,no,yes,no,management,low
7.9,9.2,6,236,4,no,yes,no,technical,low
5.6,6.4,2,265,1,no,no,no,product_rand,low
8.7,6.7,4,179,1,no,no,no,technical,medium
3.8,6.9,2,120,2,no,no,no,acct_it,low
8,5.4,3,160,2,no,no,no,management,medium
7.7,5,3,268,2,no,no,no,acct_it,medium
6.7,8.8,5,261,2,no,no,no,product_rand,medium
5.5,8.5,5,137,2,no,yes,no,technical,medium
2,8,5,257,4,no,yes,no,management,medium
8.3,8.7,4,259,4,no,yes,no,product_rand,low
8.2,8.1,4,198,2,no,no,no,management,low
8.9,9.9,6,258,5,no,yes,no,product_rand,low
7.9,5.6,2,172,3,no,no,no,technical,medium
4.5,5.1,2,144,2,no,yes,no,technical,low
4.2,5.5,2,130,2,no,yes,no,acct_it,low
6.5,7.8,4,194,2,no,no,no,product_rand,medium
4.4,5.1,3,154,2,no,yes,no,product_rand,low
5,5,1,124,2,no,yes,no,management,low
7,4.9,4,183,2,no,no,no,management,low
6.5,8.9,2,237,9,no,no,no,product_rand,high
8.6,9.9,4,268,4,no,yes,no,mktg_sales,low
8.5,7.3,4,160,1,no,no,no,mktg_sales,medium
6.8,6.6,6,159,3,no,no,no,product_rand,medium
4.6,5.9,2,212,5,no,no,no,product_rand,high
8.5,5.7,3,137,1,no,no,no,product_rand,medium
4.9,5.7,2,152,2,no,yes,no,product_rand,low
8.7,6.4,5,184,2,no,no,no,mktg_sales,medium
4.4,5.1,2,154,2,no,yes,no,product_rand,medium
2.7,9.1,4,145,2,no,no,no,support_hr,low
4.8,5,1,130,2,no,yes,no,technical,high
8.8,5.4,4,210,2,no,no,no,acct_it,medium
7.8,7.4,6,131,2,no,no,no,acct_it,medium
7.8,6.7,4,243,2,no,no,no,product_rand,low
9,9.9,3,256,2,yes,no,no,acct_it,medium
8.1,8.4,5,236,4,no,yes,no,product_rand,medium
7.9,5.2,2,207,2,yes,no,no,technical,high
7.8,9.6,4,146,1,no,no,no,mktg_sales,low
6.1,8.2,4,264,2,no,no,no,support_hr,high
8.6,9.7,5,248,1,yes,no,no,product_rand,low
5,5.1,2,155,2,no,yes,no,management,low
1.8,9,7,299,3,no,yes,no,technical,low
4,7.7,3,215,2,no,no,no,mktg_sales,high
5.2,4.4,5,260,4,yes,no,no,management,low
8.5,6.7,2,172,2,no,no,no,mktg_sales,medium
7.8,9.6,5,132,2,yes,no,yes,mktg_sales,low
6.8,4.8,1,160,1,no,no,no,product_rand,medium
5.9,4.4,3,158,1,no,no,no,acct_it,low
5.9,9.1,2,151,2,no,no,no,product_rand,low
8.5,9.5,6,235,4,no,yes,no,technical,medium
7.9,7.6,2,202,3,no,no,no,technical,medium
1.8,8,6,279,4,no,yes,no,acct_it,low
5.8,9.7,3,249,2,no,no,no,product_rand,low
8.4,6.6,3,149,2,no,no,no,acct_it,low
7.8,5.5,3,187,2,no,no,no,technical,high
6.4,7,3,269,3,yes,no,no,technical,medium
5.7,7.2,3,156,1,no,no,no,acct_it,high
1.9,9.4,6,282,3,no,yes,no,acct_it,medium
9.3,6.8,5,140,6,no,no,no,product_rand,medium
8.4,9.3,3,245,2,no,no,no,acct_it,medium
8.1,9.8,4,183,1,no,no,no,product_rand,medium
9.9,9.7,4,215,1,no,no,yes,product_rand,low
5.3,5.9,3,176,1,no,no,no,acct_it,low
4.7,9,5,156,1,no,no,no,technical,medium
6.1,8.8,3,135,1,no,no,no,management,medium
8.7,7.9,4,154,2,no,no,no,product_rand,medium
7,5.2,4,206,2,no,no,no,technical,medium
8.4,6.2,5,266,2,yes,no,no,technical,medium
6.1,6.7,6,232,1,no,no,no,mktg_sales,low
9,9,5,156,1,no,no,no,technical,low
2.4,9.5,4,178,4,yes,no,no,product_rand,low
6,8.9,3,160,2,yes,no,no,acct_it,high
2.2,5.8,4,203,3,no,no,no,acct_it,low
7.2,5.9,3,230,2,no,no,no,management,medium
5.8,7,4,151,4,yes,no,no,management,low
7.1,6.7,4,231,1,no,no,no,mktg_sales,medium
7.8,8.7,6,251,4,no,yes,no,acct_it,low
6.9,7.6,3,140,4,no,no,no,product_rand,low
5.1,5.5,1,147,2,no,yes,no,acct_it,low
9.2,4.2,1,137,2,yes,no,no,product_rand,medium
8.9,4.5,5,270,1,yes,no,no,management,medium
9.9,9.9,5,191,1,no,no,no,technical,low
8.9,6.1,4,181,3,yes,no,no,management,low
8.4,9.8,5,231,4,no,yes,no,product_rand,low
4.9,5.5,2,132,2,no,yes,no,product_rand,low
6.7,9.4,4,149,2,no,no,no,acct_it,medium
8.7,8.5,2,196,3,no,no,no,management,medium
9.3,8.8,4,187,2,yes,no,no,acct_it,low
7.6,9.9,6,257,4,no,yes,no,mktg_sales,medium
9.3,7.7,3,234,2,no,no,no,product_rand,medium
3.2,9.1,4,179,4,no,no,no,product_rand,low
3.7,5.3,3,211,5,no,no,yes,product_rand,medium
6.3,5.1,5,189,1,no,no,no,product_rand,low
8.7,6,5,138,1,yes,no,no,management,low
4.4,5.2,1,152,2,no,yes,no,product_rand,medium
6.5,4.2,3,150,3,no,no,yes,product_rand,medium
4.9,5.1,3,133,2,no,yes,no,management,medium
2.4,9.3,4,188,4,no,no,no,management,low
9.6,7,6,239,2,no,no,no,product_rand,medium
5.9,5.4,3,192,2,no,no,no,management,low
4.3,5.4,1,149,2,no,yes,no,product_rand,medium
8.6,6.7,3,142,1,no,no,no,acct_it,low
5.1,5,3,151,2,no,yes,no,acct_it,medium
6,9.7,2,138,1,no,no,no,product_rand,medium
7.8,7.7,3,209,1,no,no,no,management,low
9.3,7.7,4,195,1,no,no,no,acct_it,medium
4.3,4.5,2,140,2,no,yes,no,technical,low
8.7,5.5,4,274,1,no,no,no,support_hr,low
2,8,6,254,3,no,yes,no,technical,low
1.9,8.1,6,269,3,no,yes,no,product_rand,low
6.1,9.3,3,209,9,no,no,no,technical,low
8.9,6.7,4,264,2,no,no,no,mktg_sales,medium
5.1,7.5,1,247,1,no,no,no,mktg_sales,medium
9.4,9.8,2,236,2,no,no,no,technical,medium
4.3,7.2,3,170,1,yes,no,no,management,medium
5.8,5.1,5,172,1,no,no,no,management,medium
3.8,5,3,267,4,no,no,no,product_rand,medium
6.3,9.2,4,133,9,no,no,no,management,low
4.9,5.7,2,130,2,no,yes,no,management,low
9.3,7.8,4,197,2,no,no,no,acct_it,medium
6.4,5.6,6,264,1,no,no,no,management,medium
8.3,9.9,3,260,4,no,yes,no,product_rand,low
2.6,6.1,6,171,5,no,no,no,product_rand,medium
4.7,5.1,3,132,2,no,yes,no,management,medium
8.6,8.3,3,212,2,no,no,no,technical,high
7.6,4.5,4,233,3,no,no,no,technical,low
2.3,8.9,3,210,5,no,no,no,technical,low
6.5,3.9,3,98,1,no,no,no,management,low
6.9,7.5,4,198,3,no,no,no,technical,medium
7.8,9.4,2,184,2,no,no,no,product_rand,medium
5.5,5.8,4,166,1,no,no,no,product_rand,high
6,8.4,4,240,2,no,no,no,technical,low
6.5,6.3,2,249,3,no,no,no,technical,low
9.1,5.9,2,252,1,no,no,no,product_rand,medium
4,8.8,6,218,4,no,yes,no,management,low
5.3,8.7,3,216,1,no,no,no,product_rand,medium
1.9,9,6,301,4,no,yes,no,acct_it,low
8.8,5.5,5,201,2,no,no,no,acct_it,high
7.6,7.2,4,197,2,no,no,no,management,low
4.4,5.5,3,150,2,no,yes,no,product_rand,low
7.6,6.9,7,277,3,yes,no,no,product_rand,medium
5.8,8,3,178,2,no,no,no,technical,low
5.3,7.2,4,181,2,no,no,no,mktg_sales,low
7.2,6.2,4,178,3,no,no,no,management,low
1.8,7.9,6,288,4,no,yes,no,product_rand,low
8.8,8.4,4,235,4,no,yes,no,technical,low
8.8,7.1,4,156,1,no,no,no,management,medium
4.3,5.3,1,128,2,no,yes,no,product_rand,low
3,4.9,5,220,3,no,no,no,product_rand,low
8.7,6.4,2,244,3,no,no,no,management,high
9.9,8.4,3,146,9,no,no,no,acct_it,high
4.2,5,2,137,2,no,yes,no,support_hr,low
9.8,7.1,5,213,2,no,no,no,product_rand,medium
6.9,7.5,3,210,2,no,no,no,product_rand,medium
3.1,9,6,229,2,yes,no,no,product_rand,low
6.2,5.9,4,223,2,no,no,no,product_rand,high
8,9.8,4,261,5,no,yes,no,product_rand,low
5.5,10,4,260,2,no,no,no,product_rand,medium
5.7,7.4,3,159,1,no,no,no,product_rand,high
1.9,9.4,5,312,3,no,yes,no,acct_it,medium
6.9,5.5,2,158,4,no,no,no,product_rand,low
4.2,7.3,3,280,1,no,yes,no,product_rand,medium
8.5,6.4,3,206,2,no,no,no,support_hr,medium
9,9.1,6,229,2,yes,no,no,product_rand,low
2.6,9.5,6,245,2,no,no,no,management,low
7.8,5.7,4,256,3,no,no,no,support_hr,medium
5.3,4.1,5,285,2,no,no,no,management,high
6.1,5.6,2,239,2,no,no,no,acct_it,high
5,5.1,1,151,2,no,yes,no,management,low
3.8,4.1,1,268,2,no,no,no,support_hr,medium
7.3,6.5,4,200,2,yes,no,no,acct_it,medium
5.5,7.8,7,136,2,no,no,no,product_rand,medium
5.7,10,5,217,2,no,no,no,acct_it,medium
5.1,4.2,5,161,6,no,no,no,mktg_sales,high
2.3,8,4,230,2,no,no,no,product_rand,medium
4.3,4.9,3,137,2,no,yes,no,acct_it,low
4.9,5.2,3,162,2,no,yes,no,acct_it,low
5.4,5.2,4,185,1,no,no,yes,product_rand,medium
